course_id,userid_DI,registered,viewed,explored,certified,final_cc_cname_DI,LoE_DI,YoB,gender,grade,start_time_DI,last_event_DI,nevents,ndays_act,nplay_video,nchapters,nforum_posts,roles,incomplete_flag
HarvardX/CS50x/2012,MHxPC130262832,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-09-10,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130029812,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-08-17,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130149067,1,0,0,0,Russian Federation,NA,NA,NA,0,2013-04-15,,,,,,0,,
HarvardX/ER22x/2013_Spring,MHxPC130149067,1,0,0,0,Russian Federation,NA,NA,NA,0,2013-01-10,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130299603,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-08-17,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130399596,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-07-29,,,,,,0,,
HarvardX/ER22x/2013_Spring,MHxPC130321991,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-12-21,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130184734,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-10-01,,,,,1.0,0,,1
HarvardX/PH207x/2012_Fall,MHxPC130347536,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-07-24,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130455871,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-17,2013-07-26,12,1,,2.0,0,,
HarvardX/CS50x/2012,MHxPC130013745,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-07-29,2013-04-01,16,2,,2.0,0,,
HarvardX/CS50x/2012,MHxPC130131978,1,0,0,0,Russian Federation,NA,NA,NA,0,2013-01-03,,,,,,0,,
HarvardX/ER22x/2013_Spring,MHxPC130232983,1,1,0,0,Russian Federation,NA,NA,NA,0,2013-01-23,2013-04-17,76,3,,3.0,0,,
HarvardX/ER22x/2013_Spring,MHxPC130451482,1,1,0,0,Russian Federation,NA,NA,NA,,2013-01-24,2013-03-25,217,2,,6.0,0,,
HarvardX/CS50x/2012,MHxPC130009651,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-17,2013-03-30,1,1,,2.0,0,,
HarvardX/CS50x/2012,MHxPC130086330,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-07-26,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130458960,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-11-02,,,,,1.0,0,,1
HarvardX/CB22x/2013_Spring,MHxPC130017508,1,0,0,0,Russian Federation,NA,NA,NA,0,2013-02-10,2013-03-20,1,1,,,0,,
HarvardX/ER22x/2013_Spring,MHxPC130017508,1,0,0,0,Russian Federation,NA,NA,NA,0,2013-02-10,,,1,,,0,,1
HarvardX/PH278x/2013_Spring,MHxPC130017508,1,0,0,0,Russian Federation,NA,NA,NA,0,2013-02-10,,,1,,,0,,1
HarvardX/CS50x/2012,MHxPC130522688,1,1,1,0,Russian Federation,NA,NA,NA,0,2012-08-08,,,,,10.0,0,,1
HarvardX/ER22x/2013_Spring,MHxPC130522688,1,0,0,0,Russian Federation,NA,NA,NA,0,2013-01-14,,,,,,0,,
HarvardX/PH278x/2013_Spring,MHxPC130522688,1,0,0,0,Russian Federation,NA,NA,NA,0,2013-01-12,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130412662,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-19,2013-07-30,14,1,,2.0,0,,
HarvardX/PH207x/2012_Fall,MHxPC130412662,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-09-14,2012-11-01,176,6,21,4.0,0,,
HarvardX/CS50x/2012,MHxPC130463357,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-08-24,,,,,,0,,
HarvardX/PH278x/2013_Spring,MHxPC130278930,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-12-20,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130247277,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-22,,,,,1.0,0,,1
HarvardX/CS50x/2012,MHxPC130516359,1,1,1,0,Russian Federation,NA,NA,NA,0,2012-09-23,2013-04-02,2,2,,6.0,0,,
HarvardX/CS50x/2012,MHxPC130562553,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-07-28,,,,,,0,,
HarvardX/CB22x/2013_Spring,MHxPC130223836,1,1,0,0,Russian Federation,NA,NA,NA,0,2013-01-15,2013-05-02,83,4,,5.0,0,,
HarvardX/CS50x/2012,MHxPC130002723,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-11-18,,,,,3.0,0,,1
HarvardX/CS50x/2012,MHxPC130530244,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-17,,,,,1.0,0,,1
